"ID","ObjectNumber","Period","Culture","Term","NotType","AATID","AATCN"
"185","B1974.3.27","19th century","British","British","Culture","300111159","AAT"
"186","B1974.3.28","19th century","British","British","Culture","300111159","AAT"
"187","B1974.3.29","18th century","British","British","Culture","300111159","AAT"
"164","B1974.3.3","19th century","British","British","Culture","300111159","AAT"
"188","B1974.3.30","18th century","British","British","Culture","300111159","AAT"
"189","B1974.3.31","17th century","British","British","Culture","300111159","AAT"
"190","B1974.3.32","18th century","British","British","Culture","300111159","AAT"
"191","B1974.3.33","18th century","British","British","Culture","300111159","AAT"
"192","B1974.3.34","18th century","British","British","Culture","300111159","AAT"
"165","B1974.3.4","18th century","British","British","Culture","300111159","AAT"
"166","B1974.3.5","19th century","British","British","Culture","300111159","AAT"
"167","B1974.3.6","16th century","British","British","Culture","300111159","AAT"
"168","B1974.3.7","16th century","British","British","Culture","300111159","AAT"
"169","B1974.3.8","18th century","British","British","Culture","300111159","AAT"
"170","B1974.3.9","19th century","British","British","Culture","300111159","AAT"
"201","B1975.1.10","16th century","British","British","Culture","300111159","AAT"
"202","B1975.1.12","19th century","British","British","Culture","300111159","AAT"
"203","B1975.1.13","19th century","British","British","Culture","300111159","AAT"
"7","B1975.1.15","19th century","British","British","Culture","300111159","AAT"
"204","B1975.1.16","19th century","British","British","Culture","300111159","AAT"
"205","B1975.1.17","19th century","British","British","Culture","300111159","AAT"
"206","B1975.1.19","18th century","British","British","Culture","300111159","AAT"
"193","B1975.1.2","19th century","British","British","Culture","300111159","AAT"
"1433","B1975.1.20","18th century","British","British","Culture","300111159","AAT"
"207","B1975.1.22","18th century","British","British","Culture","300111159","AAT"
"208","B1975.1.23","19th century","British","British","Culture","300111159","AAT"
"209","B1975.1.24","19th century","British","British","Culture","300111159","AAT"
"210","B1975.1.25","19th century","British","British","Culture","300111159","AAT"
"211","B1975.1.26","18th century","British","British","Culture","300111159","AAT"
"194","B1975.1.3","16th century","British","British","Culture","300111159","AAT"
"195","B1975.1.4","16th century","British","British","Culture","300111159","AAT"
"196","B1975.1.5","16th century","British","British","Culture","300111159","AAT"
"197","B1975.1.6","17th century","British","British","Culture","300111159","AAT"
"198","B1975.1.7","16th century","British","British","Culture","300111159","AAT"
"199","B1975.1.8","19th century","British","British","Culture","300111159","AAT"
"200","B1975.1.9","17th century","British","British","Culture","300111159","AAT"
"11905","B1975.2.1","19th century","British","British","Culture","300111159","AAT"
"11914","B1975.2.10","19th century","British","British","Culture","300111159","AAT"
"11013","B1975.2.100","19th century","British","British","Culture","300111159","AAT"
"11014","B1975.2.101","19th century","British","British","Culture","300111159","AAT"
