"ObjectID","exhibitionID","ExhTitle","","beginISO","CurDate","ExhDate"
"66219","780","Edwardian Opulence ","Thursday, February 28, 2013 - Sunday, June 02, 2013","2013-02-28          ","04 Nov 2013 13:56:09","Edwardian Opulence , Thursday, February 28, 2013 - Sunday, June 02, 2013"
"66220","780","Edwardian Opulence ","Thursday, February 28, 2013 - Sunday, June 02, 2013","2013-02-28          ","04 Nov 2013 13:56:09","Edwardian Opulence , Thursday, February 28, 2013 - Sunday, June 02, 2013"
"66221","780","Edwardian Opulence ","Thursday, February 28, 2013 - Sunday, June 02, 2013","2013-02-28          ","04 Nov 2013 13:56:09","Edwardian Opulence , Thursday, February 28, 2013 - Sunday, June 02, 2013"
"66222","780","Edwardian Opulence ","Thursday, February 28, 2013 - Sunday, June 02, 2013","2013-02-28          ","04 Nov 2013 13:56:09","Edwardian Opulence , Thursday, February 28, 2013 - Sunday, June 02, 2013"
"66223","780","Edwardian Opulence ","Thursday, February 28, 2013 - Sunday, June 02, 2013","2013-02-28          ","04 Nov 2013 13:56:09","Edwardian Opulence , Thursday, February 28, 2013 - Sunday, June 02, 2013"
"66201","780","Edwardian Opulence ","Thursday, February 28, 2013 - Sunday, June 02, 2013","2013-02-28          ","04 Nov 2013 13:56:09","Edwardian Opulence , Thursday, February 28, 2013 - Sunday, June 02, 2013"
"66203","780","Edwardian Opulence ","Thursday, February 28, 2013 - Sunday, June 02, 2013","2013-02-28          ","04 Nov 2013 13:56:09","Edwardian Opulence , Thursday, February 28, 2013 - Sunday, June 02, 2013"
"66204","780","Edwardian Opulence ","Thursday, February 28, 2013 - Sunday, June 02, 2013","2013-02-28          ","04 Nov 2013 13:56:09","Edwardian Opulence , Thursday, February 28, 2013 - Sunday, June 02, 2013"
"66205","780","Edwardian Opulence ","Thursday, February 28, 2013 - Sunday, June 02, 2013","2013-02-28          ","04 Nov 2013 13:56:09","Edwardian Opulence , Thursday, February 28, 2013 - Sunday, June 02, 2013"
"66206","780","Edwardian Opulence ","Thursday, February 28, 2013 - Sunday, June 02, 2013","2013-02-28          ","04 Nov 2013 13:56:09","Edwardian Opulence , Thursday, February 28, 2013 - Sunday, June 02, 2013"
"66207","780","Edwardian Opulence ","Thursday, February 28, 2013 - Sunday, June 02, 2013","2013-02-28          ","04 Nov 2013 13:56:09","Edwardian Opulence , Thursday, February 28, 2013 - Sunday, June 02, 2013"
"66168","780","Edwardian Opulence ","Thursday, February 28, 2013 - Sunday, June 02, 2013","2013-02-28          ","04 Nov 2013 13:56:09","Edwardian Opulence , Thursday, February 28, 2013 - Sunday, June 02, 2013"
"66169","780","Edwardian Opulence ","Thursday, February 28, 2013 - Sunday, June 02, 2013","2013-02-28          ","04 Nov 2013 13:56:09","Edwardian Opulence , Thursday, February 28, 2013 - Sunday, June 02, 2013"
"66170","780","Edwardian Opulence ","Thursday, February 28, 2013 - Sunday, June 02, 2013","2013-02-28          ","04 Nov 2013 13:56:09","Edwardian Opulence , Thursday, February 28, 2013 - Sunday, June 02, 2013"
"66171","780","Edwardian Opulence ","Thursday, February 28, 2013 - Sunday, June 02, 2013","2013-02-28          ","04 Nov 2013 13:56:09","Edwardian Opulence , Thursday, February 28, 2013 - Sunday, June 02, 2013"
"66172","780","Edwardian Opulence ","Thursday, February 28, 2013 - Sunday, June 02, 2013","2013-02-28          ","04 Nov 2013 13:56:09","Edwardian Opulence , Thursday, February 28, 2013 - Sunday, June 02, 2013"
"66297","780","Edwardian Opulence ","Thursday, February 28, 2013 - Sunday, June 02, 2013","2013-02-28          ","04 Nov 2013 13:56:09","Edwardian Opulence , Thursday, February 28, 2013 - Sunday, June 02, 2013"
"65998","780","Edwardian Opulence ","Thursday, February 28, 2013 - Sunday, June 02, 2013","2013-02-28          ","04 Nov 2013 13:56:09","Edwardian Opulence , Thursday, February 28, 2013 - Sunday, June 02, 2013"
"65999","780","Edwardian Opulence ","Thursday, February 28, 2013 - Sunday, June 02, 2013","2013-02-28          ","04 Nov 2013 13:56:09","Edwardian Opulence , Thursday, February 28, 2013 - Sunday, June 02, 2013"
"66000","780","Edwardian Opulence ","Thursday, February 28, 2013 - Sunday, June 02, 2013","2013-02-28          ","04 Nov 2013 13:56:09","Edwardian Opulence , Thursday, February 28, 2013 - Sunday, June 02, 2013"
"66001","780","Edwardian Opulence ","Thursday, February 28, 2013 - Sunday, June 02, 2013","2013-02-28          ","04 Nov 2013 13:56:09","Edwardian Opulence , Thursday, February 28, 2013 - Sunday, June 02, 2013"
"66002","780","Edwardian Opulence ","Thursday, February 28, 2013 - Sunday, June 02, 2013","2013-02-28          ","04 Nov 2013 13:56:09","Edwardian Opulence , Thursday, February 28, 2013 - Sunday, June 02, 2013"
"66003","780","Edwardian Opulence ","Thursday, February 28, 2013 - Sunday, June 02, 2013","2013-02-28          ","04 Nov 2013 13:56:09","Edwardian Opulence , Thursday, February 28, 2013 - Sunday, June 02, 2013"
"66004","780","Edwardian Opulence ","Thursday, February 28, 2013 - Sunday, June 02, 2013","2013-02-28          ","04 Nov 2013 13:56:09","Edwardian Opulence , Thursday, February 28, 2013 - Sunday, June 02, 2013"
"66005","780","Edwardian Opulence ","Thursday, February 28, 2013 - Sunday, June 02, 2013","2013-02-28          ","04 Nov 2013 13:56:09","Edwardian Opulence , Thursday, February 28, 2013 - Sunday, June 02, 2013"
"66006","780","Edwardian Opulence ","Thursday, February 28, 2013 - Sunday, June 02, 2013","2013-02-28          ","04 Nov 2013 13:56:09","Edwardian Opulence , Thursday, February 28, 2013 - Sunday, June 02, 2013"
"66130","780","Edwardian Opulence ","Thursday, February 28, 2013 - Sunday, June 02, 2013","2013-02-28          ","04 Nov 2013 13:56:09","Edwardian Opulence , Thursday, February 28, 2013 - Sunday, June 02, 2013"
"66132","780","Edwardian Opulence ","Thursday, February 28, 2013 - Sunday, June 02, 2013","2013-02-28          ","04 Nov 2013 13:56:09","Edwardian Opulence , Thursday, February 28, 2013 - Sunday, June 02, 2013"
"66133","780","Edwardian Opulence ","Thursday, February 28, 2013 - Sunday, June 02, 2013","2013-02-28          ","04 Nov 2013 13:56:09","Edwardian Opulence , Thursday, February 28, 2013 - Sunday, June 02, 2013"
"66134","780","Edwardian Opulence ","Thursday, February 28, 2013 - Sunday, June 02, 2013","2013-02-28          ","04 Nov 2013 13:56:09","Edwardian Opulence , Thursday, February 28, 2013 - Sunday, June 02, 2013"
"66135","780","Edwardian Opulence ","Thursday, February 28, 2013 - Sunday, June 02, 2013","2013-02-28          ","04 Nov 2013 13:56:09","Edwardian Opulence , Thursday, February 28, 2013 - Sunday, June 02, 2013"
"66136","780","Edwardian Opulence ","Thursday, February 28, 2013 - Sunday, June 02, 2013","2013-02-28          ","04 Nov 2013 13:56:09","Edwardian Opulence , Thursday, February 28, 2013 - Sunday, June 02, 2013"
"66138","780","Edwardian Opulence ","Thursday, February 28, 2013 - Sunday, June 02, 2013","2013-02-28          ","04 Nov 2013 13:56:09","Edwardian Opulence , Thursday, February 28, 2013 - Sunday, June 02, 2013"
"66140","780","Edwardian Opulence ","Thursday, February 28, 2013 - Sunday, June 02, 2013","2013-02-28          ","04 Nov 2013 13:56:09","Edwardian Opulence , Thursday, February 28, 2013 - Sunday, June 02, 2013"
"66141","780","Edwardian Opulence ","Thursday, February 28, 2013 - Sunday, June 02, 2013","2013-02-28          ","04 Nov 2013 13:56:09","Edwardian Opulence , Thursday, February 28, 2013 - Sunday, June 02, 2013"
"1226","780","Edwardian Opulence ","Thursday, February 28, 2013 - Sunday, June 02, 2013","2013-02-28          ","04 Nov 2013 13:56:09","Edwardian Opulence , Thursday, February 28, 2013 - Sunday, June 02, 2013"
"1256","780","Edwardian Opulence ","Thursday, February 28, 2013 - Sunday, June 02, 2013","2013-02-28          ","04 Nov 2013 13:56:09","Edwardian Opulence , Thursday, February 28, 2013 - Sunday, June 02, 2013"
"1324","780","Edwardian Opulence ","Thursday, February 28, 2013 - Sunday, June 02, 2013","2013-02-28          ","04 Nov 2013 13:56:09","Edwardian Opulence , Thursday, February 28, 2013 - Sunday, June 02, 2013"
"1584","780","Edwardian Opulence ","Thursday, February 28, 2013 - Sunday, June 02, 2013","2013-02-28          ","04 Nov 2013 13:56:09","Edwardian Opulence , Thursday, February 28, 2013 - Sunday, June 02, 2013"
"1327","780","Edwardian Opulence ","Thursday, February 28, 2013 - Sunday, June 02, 2013","2013-02-28          ","04 Nov 2013 13:56:09","Edwardian Opulence , Thursday, February 28, 2013 - Sunday, June 02, 2013"
"42306","780","Edwardian Opulence ","Thursday, February 28, 2013 - Sunday, June 02, 2013","2013-02-28          ","04 Nov 2013 13:56:09","Edwardian Opulence , Thursday, February 28, 2013 - Sunday, June 02, 2013"
"5019","780","Edwardian Opulence ","Thursday, February 28, 2013 - Sunday, June 02, 2013","2013-02-28          ","04 Nov 2013 13:56:09","Edwardian Opulence , Thursday, February 28, 2013 - Sunday, June 02, 2013"
"66009","780","Edwardian Opulence ","Thursday, February 28, 2013 - Sunday, June 02, 2013","2013-02-28          ","04 Nov 2013 13:56:09","Edwardian Opulence , Thursday, February 28, 2013 - Sunday, June 02, 2013"
"66010","780","Edwardian Opulence ","Thursday, February 28, 2013 - Sunday, June 02, 2013","2013-02-28          ","04 Nov 2013 13:56:09","Edwardian Opulence , Thursday, February 28, 2013 - Sunday, June 02, 2013"
"66011","780","Edwardian Opulence ","Thursday, February 28, 2013 - Sunday, June 02, 2013","2013-02-28          ","04 Nov 2013 13:56:09","Edwardian Opulence , Thursday, February 28, 2013 - Sunday, June 02, 2013"
"66012","780","Edwardian Opulence ","Thursday, February 28, 2013 - Sunday, June 02, 2013","2013-02-28          ","04 Nov 2013 13:56:09","Edwardian Opulence , Thursday, February 28, 2013 - Sunday, June 02, 2013"
"66013","780","Edwardian Opulence ","Thursday, February 28, 2013 - Sunday, June 02, 2013","2013-02-28          ","04 Nov 2013 13:56:09","Edwardian Opulence , Thursday, February 28, 2013 - Sunday, June 02, 2013"
"66014","780","Edwardian Opulence ","Thursday, February 28, 2013 - Sunday, June 02, 2013","2013-02-28          ","04 Nov 2013 13:56:09","Edwardian Opulence , Thursday, February 28, 2013 - Sunday, June 02, 2013"
"66015","780","Edwardian Opulence ","Thursday, February 28, 2013 - Sunday, June 02, 2013","2013-02-28          ","04 Nov 2013 13:56:09","Edwardian Opulence , Thursday, February 28, 2013 - Sunday, June 02, 2013"
"66016","780","Edwardian Opulence ","Thursday, February 28, 2013 - Sunday, June 02, 2013","2013-02-28          ","04 Nov 2013 13:56:09","Edwardian Opulence , Thursday, February 28, 2013 - Sunday, June 02, 2013"
"66017","780","Edwardian Opulence ","Thursday, February 28, 2013 - Sunday, June 02, 2013","2013-02-28          ","04 Nov 2013 13:56:09","Edwardian Opulence , Thursday, February 28, 2013 - Sunday, June 02, 2013"
"66018","780","Edwardian Opulence ","Thursday, February 28, 2013 - Sunday, June 02, 2013","2013-02-28          ","04 Nov 2013 13:56:09","Edwardian Opulence , Thursday, February 28, 2013 - Sunday, June 02, 2013"
"66019","780","Edwardian Opulence ","Thursday, February 28, 2013 - Sunday, June 02, 2013","2013-02-28          ","04 Nov 2013 13:56:09","Edwardian Opulence , Thursday, February 28, 2013 - Sunday, June 02, 2013"
"66020","780","Edwardian Opulence ","Thursday, February 28, 2013 - Sunday, June 02, 2013","2013-02-28          ","04 Nov 2013 13:56:09","Edwardian Opulence , Thursday, February 28, 2013 - Sunday, June 02, 2013"
"66021","780","Edwardian Opulence ","Thursday, February 28, 2013 - Sunday, June 02, 2013","2013-02-28          ","04 Nov 2013 13:56:09","Edwardian Opulence , Thursday, February 28, 2013 - Sunday, June 02, 2013"
"66022","780","Edwardian Opulence ","Thursday, February 28, 2013 - Sunday, June 02, 2013","2013-02-28          ","04 Nov 2013 13:56:09","Edwardian Opulence , Thursday, February 28, 2013 - Sunday, June 02, 2013"
"66023","780","Edwardian Opulence ","Thursday, February 28, 2013 - Sunday, June 02, 2013","2013-02-28          ","04 Nov 2013 13:56:09","Edwardian Opulence , Thursday, February 28, 2013 - Sunday, June 02, 2013"
"66026","780","Edwardian Opulence ","Thursday, February 28, 2013 - Sunday, June 02, 2013","2013-02-28          ","04 Nov 2013 13:56:09","Edwardian Opulence , Thursday, February 28, 2013 - Sunday, June 02, 2013"
"66027","780","Edwardian Opulence ","Thursday, February 28, 2013 - Sunday, June 02, 2013","2013-02-28          ","04 Nov 2013 13:56:09","Edwardian Opulence , Thursday, February 28, 2013 - Sunday, June 02, 2013"
"66028","780","Edwardian Opulence ","Thursday, February 28, 2013 - Sunday, June 02, 2013","2013-02-28          ","04 Nov 2013 13:56:09","Edwardian Opulence , Thursday, February 28, 2013 - Sunday, June 02, 2013"
"66029","780","Edwardian Opulence ","Thursday, February 28, 2013 - Sunday, June 02, 2013","2013-02-28          ","04 Nov 2013 13:56:09","Edwardian Opulence , Thursday, February 28, 2013 - Sunday, June 02, 2013"
"66030","780","Edwardian Opulence ","Thursday, February 28, 2013 - Sunday, June 02, 2013","2013-02-28          ","04 Nov 2013 13:56:09","Edwardian Opulence , Thursday, February 28, 2013 - Sunday, June 02, 2013"
"66031","780","Edwardian Opulence ","Thursday, February 28, 2013 - Sunday, June 02, 2013","2013-02-28          ","04 Nov 2013 13:56:09","Edwardian Opulence , Thursday, February 28, 2013 - Sunday, June 02, 2013"
"66032","780","Edwardian Opulence ","Thursday, February 28, 2013 - Sunday, June 02, 2013","2013-02-28          ","04 Nov 2013 13:56:09","Edwardian Opulence , Thursday, February 28, 2013 - Sunday, June 02, 2013"
"66033","780","Edwardian Opulence ","Thursday, February 28, 2013 - Sunday, June 02, 2013","2013-02-28          ","04 Nov 2013 13:56:09","Edwardian Opulence , Thursday, February 28, 2013 - Sunday, June 02, 2013"
"66034","780","Edwardian Opulence ","Thursday, February 28, 2013 - Sunday, June 02, 2013","2013-02-28          ","04 Nov 2013 13:56:09","Edwardian Opulence , Thursday, February 28, 2013 - Sunday, June 02, 2013"
"66035","780","Edwardian Opulence ","Thursday, February 28, 2013 - Sunday, June 02, 2013","2013-02-28          ","04 Nov 2013 13:56:09","Edwardian Opulence , Thursday, February 28, 2013 - Sunday, June 02, 2013"
"66037","780","Edwardian Opulence ","Thursday, February 28, 2013 - Sunday, June 02, 2013","2013-02-28          ","04 Nov 2013 13:56:09","Edwardian Opulence , Thursday, February 28, 2013 - Sunday, June 02, 2013"
"66040","780","Edwardian Opulence ","Thursday, February 28, 2013 - Sunday, June 02, 2013","2013-02-28          ","04 Nov 2013 13:56:09","Edwardian Opulence , Thursday, February 28, 2013 - Sunday, June 02, 2013"
"66041","780","Edwardian Opulence ","Thursday, February 28, 2013 - Sunday, June 02, 2013","2013-02-28          ","04 Nov 2013 13:56:09","Edwardian Opulence , Thursday, February 28, 2013 - Sunday, June 02, 2013"
"66042","780","Edwardian Opulence ","Thursday, February 28, 2013 - Sunday, June 02, 2013","2013-02-28          ","04 Nov 2013 13:56:09","Edwardian Opulence , Thursday, February 28, 2013 - Sunday, June 02, 2013"
"66043","780","Edwardian Opulence ","Thursday, February 28, 2013 - Sunday, June 02, 2013","2013-02-28          ","04 Nov 2013 13:56:09","Edwardian Opulence , Thursday, February 28, 2013 - Sunday, June 02, 2013"
"66044","780","Edwardian Opulence ","Thursday, February 28, 2013 - Sunday, June 02, 2013","2013-02-28          ","04 Nov 2013 13:56:09","Edwardian Opulence , Thursday, February 28, 2013 - Sunday, June 02, 2013"
"66045","780","Edwardian Opulence ","Thursday, February 28, 2013 - Sunday, June 02, 2013","2013-02-28          ","04 Nov 2013 13:56:09","Edwardian Opulence , Thursday, February 28, 2013 - Sunday, June 02, 2013"
"66046","780","Edwardian Opulence ","Thursday, February 28, 2013 - Sunday, June 02, 2013","2013-02-28          ","04 Nov 2013 13:56:09","Edwardian Opulence , Thursday, February 28, 2013 - Sunday, June 02, 2013"
"66047","780","Edwardian Opulence ","Thursday, February 28, 2013 - Sunday, June 02, 2013","2013-02-28          ","04 Nov 2013 13:56:09","Edwardian Opulence , Thursday, February 28, 2013 - Sunday, June 02, 2013"
"66048","780","Edwardian Opulence ","Thursday, February 28, 2013 - Sunday, June 02, 2013","2013-02-28          ","04 Nov 2013 13:56:09","Edwardian Opulence , Thursday, February 28, 2013 - Sunday, June 02, 2013"
"66058","780","Edwardian Opulence ","Thursday, February 28, 2013 - Sunday, June 02, 2013","2013-02-28          ","04 Nov 2013 13:56:09","Edwardian Opulence , Thursday, February 28, 2013 - Sunday, June 02, 2013"
"66059","780","Edwardian Opulence ","Thursday, February 28, 2013 - Sunday, June 02, 2013","2013-02-28          ","04 Nov 2013 13:56:09","Edwardian Opulence , Thursday, February 28, 2013 - Sunday, June 02, 2013"
"66060","780","Edwardian Opulence ","Thursday, February 28, 2013 - Sunday, June 02, 2013","2013-02-28          ","04 Nov 2013 13:56:09","Edwardian Opulence , Thursday, February 28, 2013 - Sunday, June 02, 2013"
