"ID","Description","AltNum","Remarks","ObjRef","ANrefID","ReferenceID","RefXRefID","PageNumber","CatalogueNumber","FigureNumber","lidosource","lidotype","sourcenum","lidoappellation"
"328","LC Call Number","ND464 W37 1994 (YCBA)","","1722","1394","1394","5516","p","","","AAT","local","300111999","Yale Center for British Art"
"5019","LC Call Number","N1 B87 + (YCBA)","Available online through JSTOR","6414","1395","1395","2435","p","","","AAT","local","300111999","Yale Center for British Art"
"5019","LC Call Number","NJ18 Si12 A12 2007 (YCBA)","","6415","1396","1396","2436","p","","n","AAT","local","300111999","Yale Center for British Art"
"5019","LC Call Number","N6761 B74 + (YCBA)","","6416","1397","1397","2437","p","","","AAT","local","300111999","Yale Center for British Art"
"5019","LC Call Number","N1 B87 + (YCBA)","Available online in JSTOR.","6417","1398","1398","2438","p","","","AAT","local","300111999","Yale Center for British Art"
"1610","LC Call Number","N5054. R68 (YCBA)","","3009","1399","1399","2440","p","","","AAT","local","300111999","Yale Center for British Art"
"1610","LC Call Number","N590 A25 (HAAS)","","3010","1400","1400","2441","p","","","AAT","local","300111999","Yale Center for British Art"
"1610","LC Call Number","N590 A25 (HAAS)","","3011","1401","1401","2442","p","","","AAT","local","300111999","Yale Center for British Art"
"5018","LC Call Number","J10 C762 +  (SML)","","6420","1402","1402","2447","p","","","AAT","local","300111999","Yale Center for British Art"
"142","LC Call Number","J10 Ar81 + (LSF)","","1545","1403","1403","2443","p","","","AAT","local","300111999","Yale Center for British Art"
"4999","LC Call Number","J10 Ap43 + (SML)","","6403","1404","1404","2444","p","","","AAT","local","300111999","Yale Center for British Art"
"5019","LC Call Number","N1 A75 (YCBA)","Also available online (Orbis).","6424","1405","1405","2445","p","","","AAT","local","300111999","Yale Center for British Art"
"32","LC Call Number","xcat A  (HAAS)","","1438","1406","1406","2446","","","","AAT","local","300111999","Yale Center for British Art"
"5018","LC Call Number","J10 Ap43 + (SML)","","6425","1407","1407","2448","p","","","AAT","local","300111999","Yale Center for British Art"
"45","LC Call Number","PS2388. A75 R63 1997 (SML)","","1453","1408","1408","2449","","","f","AAT","local","300111999","Yale Center for British Art"
"5065","LC Call Number","S3 C68 + (YCBA)","","6474","1409","1409","2450","p","","","AAT","local","300111999","Yale Center for British Art"
"5065","LC Call Number","J10 Ar918  OVERSIZE (HAAS)","","6475","1410","1410","2451","p","","","AAT","local","300111999","Yale Center for British Art"
"5065","LC Call Number","J10 Ar81 + (LSF)","","6476","1411","1411","2452","p","","","AAT","local","300111999","Yale Center for British Art"
"5065","LC Call Number","N1 A6  OVERSIZE (HAAS)","","6477","1412","1412","2453","p","","","AAT","local","300111999","Yale Center for British Art"
"5042","LC Call Number","N1 A54 + (YCBA)","","6455","1413","1413","2454","p","","f","AAT","local","300111999","Yale Center for British Art"
"168","LC Call Number","A88 122 (SML)","","1582","1414","1414","2457","p","","","AAT","local","300111999","Yale Center for British Art"
"52420","LC Call Number","NJ18 W578 N48 2008 + (YCBA)","","53835","1415","1415","2459","","","","AAT","local","300111999","Yale Center for British Art"
"52420","LC Call Number","V 1911 (YCBA)","","53836","1416","1416","2460","","","","AAT","local","300111999","Yale Center for British Art"
"52420","LC Call Number","NJ18 W578 S56 2007 + (YCBA)","","53837","1417","1417","2461","p","","f","AAT","local","300111999","Yale Center for British Art"
"52420","LC Call Number","N910.O7 O862 (Haas)","","53838","1418","1418","2462","p","","","AAT","local","300111999","Yale Center for British Art"
"767","LC Call Number","NJ18 K218 S86 1999 + (YCBA)","","2186","1419","1419","2465","p","","f","AAT","local","300111999","Yale Center for British Art"
"767","LC Call Number","DA664 K555 K57 1991 (YCBA)","","2187","1420","1420","2467","p","","","AAT","local","300111999","Yale Center for British Art"
"767","LC Call Number","DA948.3 C2 L67 2001 (YCBA)","","2188","1421","1421","2468","","","f","AAT","local","300111999","Yale Center for British Art"
"767","LC Call Number","N6766 E541 (YCBA)","","2189","1422","1422","2470","p","","n","AAT","local","300111999","Yale Center for British Art"
"","LC Call Number","Not  Available at Yale","Per WorldCat Avery Library, Metropoloitan Museum and NYPL, among others, own this volume","","1423","","","","","","AAT","local","300111999","Yale Center for British Art"
"38","LC Call Number","ND1650 A442 18 (YCBA - Conservation, Mezzanine)","","1462","1424","1424","2471","p","","f","AAT","local","300111999","Yale Center for British Art"
"5005","LC Call Number","N6761 B74 + (YCBA)","","6430","1425","1425","2473","p","","P","AAT","local","300111999","Yale Center for British Art"
"4990","LC Call Number","N5055 S6 C3 1760A YCBA","Also Available Online (18th Century Collections Online - Gale);there is no entry for Wright's ""Portrait of a Man, Known as the ""Indian Captain""","6416","1426","1426","2474","p","n","","AAT","local","300111999","Yale Center for British Art"
"1263","LC Call Number","N5055 S6 C3 1760A YCBA","Also Available Online (18th Century Collections Online - Gale);there is no entry for Wright's ""Portrait of a Man, Known as the ""Indian Captain""","2689","1426","1426","6487","p","n","","AAT","local","300111999","Yale Center for British Art"
"6127","LC Call Number","N7668 H6 N6213 1998 (YCBA)","","7554","1427","1427","7955","p","n","","AAT","local","300111999","Yale Center for British Art"
"6127","OCLC Number","54270864","","7554","1427","1427","7955","p","n","","AAT","local","300111999","Yale Center for British Art"
"824","LC Call Number","N7668 H6 N6213 1998 (YCBA)","","2251","1427","1427","2476","p","n","","AAT","local","300111999","Yale Center for British Art"
"824","OCLC Number","54270864","","2251","1427","1427","2476","p","n","","AAT","local","300111999","Yale Center for British Art"
"64","LC Call Number","N7668 H6 N6213 1998 (YCBA)","","1491","1427","1427","3986","p","n","","AAT","local","300111999","Yale Center for British Art"
"64","OCLC Number","54270864","","1491","1427","1427","3986","p","n","","AAT","local","300111999","Yale Center for British Art"
"1209","LC Call Number","N7668 H6 N6213 1998 (YCBA)","","2636","1427","1427","3984","p","n","","AAT","local","300111999","Yale Center for British Art"
"1209","OCLC Number","54270864","","2636","1427","1427","3984","p","n","","AAT","local","300111999","Yale Center for British Art"
"5013","LC Call Number","DA485 F251 1990  (YCBA)","","6441","1428","1428","2482","p","n","","AAT","local","300111999","Yale Center for British Art"
"5035","LC Call Number","DA485 F251 1990  (YCBA)","","6463","1428","1428","2483","p","n","","AAT","local","300111999","Yale Center for British Art"
"987","LC Call Number","DA485 F251 1990  (YCBA)","","2415","1428","1428","2484","p","n","","AAT","local","300111999","Yale Center for British Art"
"5047","LC Call Number","N8250 R44 1990","","6476","1429","1429","2485","p","","","AAT","local","300111999","Yale Center for British Art"
"1184","LC Call Number","N8250 R44 1990","","2613","1429","1429","8325","p","","n","AAT","local","300111999","Yale Center for British Art"
"21367","LC Call Number","N8250 R44 1990","","22796","1429","1429","8326","p","","n","AAT","local","300111999","Yale Center for British Art"
"21368","LC Call Number","N8250 R44 1990","","22797","1429","1429","8327","p","","n","AAT","local","300111999","Yale Center for British Art"
"1019","LC Call Number","N8250 R44 1990","","2448","1429","1429","8328","p","","n","AAT","local","300111999","Yale Center for British Art"
"44827","LC Call Number","N8250 R44 1990","","46256","1429","1429","8329","p","","n","AAT","local","300111999","Yale Center for British Art"
"52602","LC Call Number","N8250 R44 1990","","54031","1429","1429","8330","p","","n","AAT","local","300111999","Yale Center for British Art"
"52603","LC Call Number","N8250 R44 1990","","54032","1429","1429","8331","p","","n","AAT","local","300111999","Yale Center for British Art"
"52604","LC Call Number","N8250 R44 1990","","54033","1429","1429","8332","p","","n","AAT","local","300111999","Yale Center for British Art"
"21206","LC Call Number","N8250 R44 1990","","22635","1429","1429","8333","p","","n","AAT","local","300111999","Yale Center for British Art"
"1164","LC Call Number","N8250 R44 1990","","2593","1429","1429","8334","p","","n","AAT","local","300111999","Yale Center for British Art"
"1092","LC Call Number","N8250 R44 1990","","2521","1429","1429","8335","p","","n","AAT","local","300111999","Yale Center for British Art"
"1197","LC Call Number","N8250 R44 1990","","2626","1429","1429","8337","p","","n","AAT","local","300111999","Yale Center for British Art"
"21452","LC Call Number","N8250 R44 1990","","22881","1429","1429","8338","p","","n","AAT","local","300111999","Yale Center for British Art"
"52619","LC Call Number","N8250 R44 1990","","54048","1429","1429","8339","p","","n","AAT","local","300111999","Yale Center for British Art"
"44637","LC Call Number","N8250 R44 1990","","46066","1429","1429","8340","p","","n","AAT","local","300111999","Yale Center for British Art"
"442","LC Call Number","N8250 R44 1990","","1871","1429","1429","8341","p","","n","AAT","local","300111999","Yale Center for British Art"
"44538","LC Call Number","N8250 R44 1990","","45967","1429","1429","8342","p","","n","AAT","local","300111999","Yale Center for British Art"
"52678","LC Call Number","N8250 R44 1990","","54107","1429","1429","8343","p","","n","AAT","local","300111999","Yale Center for British Art"
"105","LC Call Number","NJ18 N69 S55 2003 + (YCBA)","","1535","1430","1430","2486","p","n","","AAT","local","300111999","Yale Center for British Art"
"5001","LC Call Number","V 0998 (YCBA)","","6432","1431","1431","2492","","n","","AAT","local","300111999","Yale Center for British Art"
"5036","LC Call Number","NJ18 H67 W55 1989 + (YCBA)","","6468","1432","1432","2493","","n","","AAT","local","300111999","Yale Center for British Art"
"5033","LC Call Number","NJ18 H67 U53 (LC)","","6466","1433","1433","2494","p","n","","AAT","local","300111999","Yale Center for British Art"
"841","LC Call Number","NJ18 H67 U53 (LC)","","2274","1433","1433","6662","p","n","","AAT","local","300111999","Yale Center for British Art"
"5005","LC Call Number","NJ18 R36 W37 1973 + (YCBA)","","6439","1434","1434","2514","","","p","AAT","local","300111999","Yale Center for British Art"
"5006","LC Call Number","NJ18 R36 W37 1973 + (YCBA)","","6440","1434","1434","2515","","p","","AAT","local","300111999","Yale Center for British Art"
"5005","LC Call Number","N7598 S6 1867 (YCBA)","","6440","1435","1435","2502","p","n","","AAT","local","300111999","Yale Center for British Art"
"1006","LC Call Number","N7598 S6 1867 (YCBA)","","2441","1435","1435","2496","p","n","","AAT","local","300111999","Yale Center for British Art"
"1361","LC Call Number","N7598 S6 1867 (YCBA)","","2796","1435","1435","2497","p","n","","AAT","local","300111999","Yale Center for British Art"
"5013","LC Call Number","N7598 S6 1867 (YCBA)","","6448","1435","1435","6332","p","n","","AAT","local","300111999","Yale Center for British Art"
"1263","LC Call Number","N7598 S6 1867 (YCBA)","","2698","1435","1435","6333","p","n","","AAT","local","300111999","Yale Center for British Art"
"5005","LC Call Number","NJ18 R36 G76 + (YCBA)","","6441","1436","1436","2498","p","n","","AAT","local","300111999","Yale Center for British Art"
"5005","LC Call Number","NJ18 R36 L65 (YCBA)","","6442","1437","1437","2499","p","n","","AAT","local","300111999","Yale Center for British Art"
"5005","LC Call Number","NJ18 R36 E85 1961 (YCBA)","","6443","1438","1438","2500","p","n","","AAT","local","300111999","Yale Center for British Art"
"5005","LC Call Number","N5055 B7 A13 1813 + (RARE BOOKS, YCBA)","","6444","1439","1439","2501","","n","","AAT","local","300111999","Yale Center for British Art"
"5005","LC Call Number","NJ18 R36 W46 1996 (YCBA)","","6445","1440","1440","2503","p","","","AAT","local","300111999","Yale Center for British Art"
"5005","LC Call Number","Available Online: British Periodicals II","Also Available: A88 At421 + (SML)","6446","1441","1441","2517","p","","","AAT","local","300111999","Yale Center for British Art"
"5005","LC Call Number","N6761 O9 9 (YCBA)","","6447","1442","1442","2518","p","p","","AAT","local","300111999","Yale Center for British Art"
"1513","LC Call Number","NJ18 C35 A12 1986 + (YCBA)","","2957","1444","1444","2567","","n","","AAT","local","300111999","Yale Center for British Art"
"666","LC Call Number","NJ18 C74 T56 1999 (YCBA)","","2111","1445","1445","2568","p","n","p","AAT","local","300111999","Yale Center for British Art"
"651","LC Call Number","NJ18 C74 T56 1999 (YCBA)","","2096","1445","1445","3792","p","","","AAT","local","300111999","Yale Center for British Art"
"13043","LC Call Number","NJ18 C74 T56 1999 (YCBA)","","14488","1445","1445","3794","p","","p","AAT","local","300111999","Yale Center for British Art"
"5001","LC Call Number","NJ18 C74 T56 1999 (YCBA)","","6446","1445","1445","3795","p","","p","AAT","local","300111999","Yale Center for British Art"
"628","LC Call Number","NJ18 C74 T56 1999 (YCBA)","","2073","1445","1445","3796","p","n","p","AAT","local","300111999","Yale Center for British Art"
"667","LC Call Number","NJ18 C74 T56 1999 (YCBA)","","2112","1445","1445","3797","p","n","p","AAT","local","300111999","Yale Center for British Art"
"658","LC Call Number","NJ18 C74 T56 1999 (YCBA)","","2103","1445","1445","3798","p","n","p","AAT","local","300111999","Yale Center for British Art"
"663","LC Call Number","NJ18 C74 T56 1999 (YCBA)","","2108","1445","1445","3799","p","n","p","AAT","local","300111999","Yale Center for British Art"
"326","LC Call Number","NJ18 C74 T56 1999 (YCBA)","","1771","1445","1445","3800","p","n","p","AAT","local","300111999","Yale Center for British Art"
"655","LC Call Number","NJ18 C74 T56 1999 (YCBA)","","2100","1445","1445","3801","p","n","p","AAT","local","300111999","Yale Center for British Art"
"627","LC Call Number","NJ18 C74 T56 1999 (YCBA)","","2072","1445","1445","3802","p","n","p","AAT","local","300111999","Yale Center for British Art"
"642","LC Call Number","NJ18 C74 T39 + (YCBA)","","2088","1446","1446","4350","p","n","","AAT","local","300111999","Yale Center for British Art"
"641","LC Call Number","NJ18 C74 T39 + (YCBA)","","2087","1446","1446","4351","p","N","","AAT","local","300111999","Yale Center for British Art"
